device,feature,clf,accuracy,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
3,5,6,0.583333333333,0.615384615385,0.857142857143,1.0,0.529411764706,0.473684210526,0.576923076923,1.0,0.461538461538,0.125,0.6,0.642857142857,0.833333333333,0.761904761905,0.6,0.222222222222,0.5625,0.545454545455,0.681818181818,8,13,16,15,14,18,8,0,0,0,0,0,0,6,0,3,2,2,2,0,2,1,2,9,0,0,0,9,6,0,0,1,0,4,9,0,3,0,0,0,0,15
3,5,1,0.702380952381,1.0,0.769230769231,0.5,0.833333333333,0.875,0.47619047619,0.933333333333,0.833333333333,0.4,0.769230769231,0.777777777778,0.666666666667,0.965517241379,0.8,0.444444444444,0.8,0.823529411765,0.555555555556,15,12,20,13,9,15,14,1,0,0,0,0,0,10,0,1,0,1,0,2,8,0,1,9,0,0,2,10,0,1,0,0,2,0,7,0,0,0,4,1,0,10
3,5,5,0.72619047619,1.0,0.846153846154,0.722222222222,0.571428571429,0.714285714286,0.55,0.857142857143,0.916666666667,0.590909090909,0.5,0.909090909091,0.647058823529,0.923076923077,0.88,0.65,0.533333333333,0.8,0.594594594595,14,12,22,8,11,17,12,2,0,0,0,0,0,11,0,1,0,0,0,0,13,0,0,9,0,0,0,4,4,0,0,0,0,1,10,0,0,0,5,1,0,11
3,6,0,0.952380952381,1.0,0.875,0.96,0.916666666667,0.9,1.0,0.909090909091,0.875,1.0,0.916666666667,1.0,0.95,0.952380952381,0.875,0.979591836735,0.916666666667,0.947368421053,0.974358974359,11,8,24,12,9,20,10,0,1,0,0,0,0,7,0,1,0,0,0,0,24,0,0,0,0,0,0,11,1,0,0,0,0,0,9,0,0,1,0,0,0,19
3,6,6,0.654761904762,0.642857142857,0.888888888889,0.875,0.714285714286,0.470588235294,0.590909090909,0.9,0.5,0.388888888889,0.769230769231,0.666666666667,0.866666666667,0.75,0.64,0.538461538462,0.740740740741,0.551724137931,0.702702702703,10,16,18,13,12,15,9,1,0,0,0,0,3,8,1,0,4,0,1,0,7,0,1,9,0,0,0,10,3,0,0,0,0,4,8,0,1,0,0,0,1,13
3,6,1,0.785714285714,0.909090909091,1.0,0.636363636364,0.571428571429,0.769230769231,0.809523809524,1.0,0.823529411765,0.636363636364,0.727272727273,0.769230769231,0.772727272727,0.952380952381,0.903225806452,0.636363636364,0.64,0.769230769231,0.790697674419,10,17,11,11,13,22,10,0,0,0,0,0,0,14,0,1,0,2,1,0,7,1,0,2,0,0,0,8,3,0,0,0,0,3,10,0,0,0,4,1,0,17
3,6,5,0.714285714286,0.916666666667,1.0,0.727272727273,0.75,0.666666666667,0.454545454545,1.0,0.736842105263,0.5,0.272727272727,0.933333333333,0.833333333333,0.95652173913,0.848484848485,0.592592592593,0.4,0.777777777778,0.588235294118,11,19,16,11,15,12,11,0,0,0,0,0,1,14,1,1,1,1,0,0,8,0,0,8,0,0,1,3,5,2,0,0,0,0,14,1,0,0,1,0,1,10
0,0,0,0.964285714286,1.0,0.923076923077,1.0,0.916666666667,0.909090909091,1.0,1.0,0.923076923077,0.95,1.0,1.0,0.9375,1.0,0.923076923077,0.974358974359,0.95652173913,0.952380952381,0.967741935484,14,13,20,11,10,16,14,0,0,0,0,0,0,12,0,0,1,0,0,1,19,0,0,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,1,0,15
0,0,6,0.797619047619,1.0,0.888888888889,0.65,0.826086956522,0.6,0.947368421053,0.5,0.666666666667,0.928571428571,1.0,0.6,0.782608695652,0.666666666667,0.761904761905,0.764705882353,0.904761904762,0.6,0.857142857143,6,12,14,19,10,23,3,0,3,0,0,0,0,8,0,1,3,0,0,0,13,0,0,1,0,0,0,19,0,0,0,1,0,3,6,0,0,0,4,0,1,18
0,0,1,0.630952380952,0.7,1.0,0.45,0.615384615385,0.545454545455,0.533333333333,0.777777777778,0.789473684211,0.5625,0.444444444444,0.545454545455,0.727272727273,0.736842105263,0.882352941176,0.5,0.516129032258,0.545454545455,0.615384615385,9,19,16,18,11,11,7,0,2,0,0,0,0,15,1,0,3,0,1,0,9,4,0,2,2,0,6,8,1,1,0,0,1,0,6,4,0,0,1,1,1,8
0,0,5,0.595238095238,0.615384615385,0.625,0.6,0.692307692308,0.363636363636,0.625,0.666666666667,0.833333333333,0.5,0.818181818182,0.333333333333,0.526315789474,0.64,0.714285714286,0.545454545455,0.75,0.347826086957,0.571428571429,12,12,18,11,12,19,8,0,3,0,0,1,0,10,0,1,1,0,4,0,9,0,0,5,0,0,0,9,2,0,0,5,0,3,4,0,1,1,3,0,4,10
0,1,0,0.964285714286,1.0,1.0,0.9375,0.888888888889,1.0,0.941176470588,0.916666666667,0.888888888889,1.0,1.0,1.0,1.0,0.95652173913,0.941176470588,0.967741935484,0.941176470588,1.0,0.969696969697,12,18,15,8,15,16,11,0,1,0,0,0,0,16,0,1,0,1,0,0,15,0,0,0,0,0,0,8,0,0,0,0,0,0,15,0,0,0,0,0,0,16
0,1,6,0.821428571429,0.7,0.933333333333,0.75,0.888888888889,1.0,0.705882352941,1.0,0.933333333333,0.705882352941,1.0,0.615384615385,0.75,0.823529411765,0.933333333333,0.727272727273,0.941176470588,0.761904761905,0.727272727273,7,15,17,16,13,16,7,0,0,0,0,0,0,14,0,1,0,0,0,0,12,0,0,5,0,0,0,16,0,0,3,1,0,1,8,0,0,0,4,0,0,12
0,1,1,0.642857142857,0.833333333333,0.923076923077,0.55,0.538461538462,0.666666666667,0.529411764706,0.833333333333,0.8,0.733333333333,0.466666666667,0.769230769231,0.45,0.833333333333,0.857142857143,0.628571428571,0.5,0.714285714286,0.486486486486,6,15,15,15,13,20,5,0,0,0,1,0,0,12,1,0,2,0,0,0,11,0,1,3,0,0,4,7,0,4,1,0,1,0,10,1,0,1,3,6,1,9
0,1,5,0.654761904762,0.875,0.866666666667,0.571428571429,0.666666666667,0.454545454545,0.571428571429,1.0,0.928571428571,0.631578947368,0.5,0.625,0.5,0.933333333333,0.896551724138,0.6,0.571428571429,0.526315789474,0.533333333333,7,14,19,20,8,16,7,0,0,0,0,0,0,13,1,0,0,0,0,1,12,3,1,2,0,0,5,10,3,2,1,0,0,0,5,2,0,1,3,2,2,8
0,2,0,0.940476190476,0.785714285714,1.0,1.0,1.0,0.928571428571,0.916666666667,1.0,0.941176470588,0.8,1.0,1.0,1.0,0.88,0.969696969697,0.888888888889,1.0,0.962962962963,0.95652173913,11,17,20,12,13,11,11,0,0,0,0,0,0,16,0,0,1,0,3,0,16,0,0,1,0,0,0,12,0,0,0,0,0,0,13,0,0,0,0,0,0,11
0,2,6,0.595238095238,1.0,0.416666666667,0.5625,0.6,0.5625,0.5,0.928571428571,0.333333333333,0.6,0.333333333333,0.75,0.578947368421,0.962962962963,0.37037037037,0.58064516129,0.428571428571,0.642857142857,0.536585365854,14,15,15,9,12,19,13,0,1,0,0,0,0,5,3,0,2,5,0,0,9,0,0,6,0,1,0,3,5,0,0,1,0,2,9,0,0,5,3,0,0,11
0,2,1,0.714285714286,1.0,0.578947368421,0.875,0.625,0.733333333333,0.363636363636,1.0,0.6875,0.7,0.5,0.846153846154,0.4,1.0,0.628571428571,0.777777777778,0.555555555556,0.785714285714,0.380952380952,15,16,20,10,13,10,15,0,0,0,0,0,0,11,0,1,2,2,0,1,14,0,0,5,0,3,0,5,2,0,0,0,0,2,11,0,0,4,2,0,0,4
0,2,5,0.630952380952,0.833333333333,0.909090909091,0.647058823529,0.666666666667,0.5,0.388888888889,0.909090909091,0.47619047619,0.578947368421,0.666666666667,0.777777777778,0.583333333333,0.869565217391,0.625,0.611111111111,0.666666666667,0.608695652174,0.466666666667,11,21,19,12,9,12,10,0,1,0,0,0,0,10,1,2,3,5,2,0,11,0,0,6,0,0,0,8,4,0,0,0,0,2,7,0,0,1,4,0,0,7
0,3,0,0.964285714286,1.0,1.0,0.95652173913,1.0,0.916666666667,0.95,0.909090909091,0.857142857143,1.0,1.0,1.0,1.0,0.952380952381,0.923076923077,0.977777777778,1.0,0.95652173913,0.974358974359,11,14,22,7,11,19,10,0,1,0,0,0,0,12,0,0,1,1,0,0,22,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,19
0,3,6,0.904761904762,1.0,0.923076923077,0.8125,1.0,0.846153846154,0.882352941176,1.0,0.857142857143,0.866666666667,0.928571428571,1.0,0.833333333333,1.0,0.888888888889,0.838709677419,0.962962962963,0.916666666667,0.857142857143,12,14,15,14,11,18,12,0,0,0,0,0,0,12,0,0,2,0,0,0,13,0,0,2,0,1,0,13,0,0,0,0,0,0,11,0,0,0,3,0,0,15
0,3,1,0.809523809524,0.875,0.923076923077,0.652173913043,1.0,0.909090909091,0.736842105263,1.0,0.923076923077,0.9375,0.526315789474,0.714285714286,0.933333333333,0.933333333333,0.923076923077,0.769230769231,0.689655172414,0.8,0.823529411765,7,13,16,19,14,15,7,0,0,0,0,0,0,12,0,0,1,0,0,0,15,0,0,1,0,0,6,10,0,3,1,0,2,0,10,1,0,1,0,0,0,14
0,3,5,0.809523809524,0.833333333333,1.0,0.727272727273,0.733333333333,0.9,0.727272727273,1.0,1.0,0.666666666667,0.785714285714,0.642857142857,0.8,0.909090909091,1.0,0.695652173913,0.758620689655,0.75,0.761904761905,10,14,12,14,14,20,10,0,0,0,0,0,0,14,0,0,0,0,0,0,8,1,0,3,0,0,3,11,0,0,2,0,0,0,9,3,0,0,0,3,1,16
0,4,0,0.964285714286,0.875,0.941176470588,1.0,0.944444444444,1.0,1.0,1.0,0.941176470588,0.9,1.0,1.0,1.0,0.933333333333,0.941176470588,0.947368421053,0.971428571429,1.0,1.0,7,17,20,17,7,16,7,0,0,0,0,0,0,16,0,1,0,0,1,1,18,0,0,0,0,0,0,17,0,0,0,0,0,0,7,0,0,0,0,0,0,16
0,4,6,0.75,0.8,0.642857142857,0.875,0.923076923077,0.642857142857,0.7,1.0,0.642857142857,0.4375,0.75,0.818181818182,0.933333333333,0.888888888889,0.642857142857,0.583333333333,0.827586206897,0.72,0.8,12,14,16,16,11,15,12,0,0,0,0,0,0,9,0,1,4,0,3,0,7,0,0,6,0,3,0,12,1,0,0,2,0,0,9,0,0,0,1,0,0,14
0,4,1,0.738095238095,0.75,1.0,0.681818181818,0.888888888889,0.8,0.5,1.0,0.846153846154,0.652173913043,0.727272727273,0.888888888889,0.5,0.857142857143,0.916666666667,0.666666666667,0.8,0.842105263158,0.5,12,13,23,11,9,16,12,0,0,0,0,0,0,11,0,0,0,2,3,0,15,0,0,5,1,0,0,8,2,0,0,0,0,0,8,1,0,0,7,1,0,8
0,4,5,0.75,0.75,0.928571428571,0.733333333333,0.8125,0.636363636364,0.625,1.0,0.8125,0.578947368421,0.764705882353,0.777777777778,0.714285714286,0.857142857143,0.866666666667,0.647058823529,0.787878787879,0.7,0.666666666667,9,16,19,17,9,14,9,0,0,0,0,0,0,13,1,1,1,0,3,0,11,0,0,5,0,0,1,13,3,0,0,0,0,1,7,1,0,1,2,1,0,10
0,5,0,0.964285714286,0.916666666667,1.0,0.846153846154,1.0,1.0,1.0,0.916666666667,1.0,0.916666666667,1.0,1.0,0.928571428571,0.916666666667,1.0,0.88,1.0,1.0,0.962962962963,12,20,12,18,8,14,11,0,1,0,0,0,0,20,0,0,0,0,1,0,11,0,0,0,0,0,0,18,0,0,0,0,0,0,8,0,0,0,1,0,0,13
0,5,6,0.821428571429,1.0,0.866666666667,0.857142857143,0.7,0.722222222222,0.8,1.0,0.8125,0.857142857143,0.636363636364,0.764705882353,0.857142857143,1.0,0.838709677419,0.857142857143,0.666666666667,0.742857142857,0.827586206897,12,16,14,11,17,14,12,0,0,0,0,0,0,13,0,0,3,0,0,0,12,0,0,2,0,1,0,7,2,1,0,1,0,3,13,0,0,0,2,0,0,12
0,5,1,0.809523809524,1.0,1.0,0.882352941176,0.55,0.75,0.8,1.0,0.733333333333,0.789473684211,1.0,0.545454545455,0.8,1.0,0.846153846154,0.833333333333,0.709677419355,0.631578947368,0.8,13,15,19,11,11,15,13,0,0,0,0,0,0,11,2,2,0,0,0,0,15,0,1,3,0,0,0,11,0,0,0,0,0,5,6,0,0,0,0,2,1,12
0,5,5,0.809523809524,1.0,0.916666666667,0.695652173913,0.6,0.846153846154,1.0,1.0,0.846153846154,1.0,0.818181818182,0.647058823529,0.666666666667,1.0,0.88,0.820512820513,0.692307692308,0.733333333333,0.8,9,13,16,11,17,18,9,0,0,0,0,0,0,11,0,2,0,0,0,0,16,0,0,0,0,0,0,9,2,0,0,1,1,4,11,0,0,0,6,0,0,12
0,6,0,0.964285714286,1.0,1.0,0.933333333333,0.947368421053,0.933333333333,1.0,0.9,0.888888888889,1.0,1.0,1.0,1.0,0.947368421053,0.941176470588,0.965517241379,0.972972972973,0.965517241379,1.0,10,18,14,18,14,10,9,0,1,0,0,0,0,16,0,1,1,0,0,0,14,0,0,0,0,0,0,18,0,0,0,0,0,0,14,0,0,0,0,0,0,10
0,6,6,0.857142857143,0.909090909091,1.0,0.916666666667,0.944444444444,0.666666666667,0.666666666667,1.0,0.842105263158,0.733333333333,0.809523809524,0.857142857143,1.0,0.952380952381,0.914285714286,0.814814814815,0.871794871795,0.75,0.8,10,19,15,21,7,12,10,0,0,0,0,0,0,16,1,0,0,2,1,0,11,0,0,3,0,0,0,17,3,1,0,0,0,1,6,0,0,0,0,0,0,12
0,6,1,0.904761904762,0.8,1.0,0.95,0.882352941176,0.818181818182,0.933333333333,1.0,0.846153846154,0.95,0.882352941176,0.818181818182,0.933333333333,0.888888888889,0.916666666667,0.95,0.882352941176,0.818181818182,0.933333333333,8,13,20,17,11,15,8,0,0,0,0,0,1,11,0,1,0,0,0,0,19,0,0,1,1,0,0,15,1,0,0,0,1,1,9,0,0,0,0,0,1,14
0,6,5,0.821428571429,0.75,1.0,0.8,0.823529411765,0.7,0.842105263158,1.0,0.846153846154,0.705882352941,0.875,0.777777777778,0.8,0.857142857143,0.916666666667,0.75,0.848484848485,0.736842105263,0.820512820513,9,13,17,16,9,20,9,0,0,0,0,0,1,11,0,0,1,0,2,0,12,0,0,3,0,0,0,14,2,0,0,0,0,2,7,0,0,0,3,1,0,16
1,0,0,0.964285714286,1.0,1.0,0.944444444444,0.933333333333,0.9,1.0,0.923076923077,0.916666666667,0.944444444444,1.0,1.0,1.0,0.96,0.95652173913,0.944444444444,0.965517241379,0.947368421053,1.0,13,12,18,14,9,18,12,0,1,0,0,0,0,11,0,1,0,0,0,0,17,0,1,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,0,18
1,0,6,0.678571428571,0.583333333333,1.0,0.555555555556,0.714285714286,1.0,0.6,0.875,0.916666666667,0.789473684211,1.0,0.25,0.333333333333,0.7,0.95652173913,0.652173913043,0.833333333333,0.4,0.428571428571,8,12,19,15,12,18,7,0,0,0,0,1,0,11,1,0,0,0,2,0,15,0,0,2,0,0,0,15,0,0,1,0,1,6,3,1,2,0,10,0,0,6
1,0,1,0.654761904762,0.909090909091,1.0,0.565217391304,1.0,0.533333333333,0.352941176471,0.833333333333,1.0,0.764705882353,0.4,0.615384615385,0.5,0.869565217391,1.0,0.65,0.571428571429,0.571428571429,0.413793103448,12,10,17,20,13,12,10,0,0,0,2,0,0,10,0,0,0,0,0,0,13,0,1,3,0,0,3,8,2,7,1,0,3,0,8,1,0,0,4,0,2,6
1,0,5,0.607142857143,0.8,0.857142857143,0.545454545455,0.133333333333,0.75,0.7,1.0,1.0,0.666666666667,0.25,0.4,0.368421052632,0.888888888889,0.923076923077,0.6,0.173913043478,0.521739130435,0.48275862069,12,12,18,8,15,19,12,0,0,0,0,0,0,12,0,0,0,0,0,0,12,5,1,0,0,0,4,2,0,2,2,0,3,3,6,1,1,2,3,5,1,7
1,1,0,0.988095238095,1.0,1.0,1.0,1.0,1.0,0.928571428571,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.967741935484,1.0,1.0,0.962962962963,12,18,16,18,7,13,12,0,0,0,0,0,0,18,0,0,0,0,0,0,15,0,0,1,0,0,0,18,0,0,0,0,0,0,7,0,0,0,0,0,0,13
1,1,6,0.833333333333,0.666666666667,1.0,0.571428571429,1.0,1.0,0.75,0.888888888889,1.0,0.727272727273,1.0,0.733333333333,0.666666666667,0.761904761905,1.0,0.64,1.0,0.846153846154,0.705882352941,9,18,11,13,15,18,8,0,0,0,0,1,0,18,0,0,0,0,0,0,8,0,0,3,0,0,0,13,0,0,4,0,0,0,11,0,0,0,6,0,0,12
1,1,1,0.75,0.8125,0.941176470588,0.6875,0.642857142857,1.0,0.416666666667,1.0,0.941176470588,0.6875,0.75,0.692307692308,0.384615384615,0.896551724138,0.941176470588,0.6875,0.692307692308,0.818181818182,0.4,13,17,16,12,13,13,13,0,0,0,0,0,0,16,0,0,0,1,0,0,11,2,0,3,0,0,0,9,0,3,3,0,1,0,9,0,0,1,4,3,0,5
1,1,5,0.666666666667,0.625,1.0,0.6,0.666666666667,1.0,0.473684210526,1.0,0.916666666667,0.6,0.615384615385,0.461538461538,0.5625,0.769230769231,0.95652173913,0.6,0.64,0.631578947368,0.514285714286,10,12,20,13,13,16,10,0,0,0,0,0,0,11,1,0,0,0,0,0,12,1,0,7,0,0,2,8,0,3,6,0,1,0,6,0,0,0,4,3,0,9
1,2,0,0.952380952381,1.0,0.933333333333,0.9375,0.857142857143,1.0,1.0,1.0,0.933333333333,0.9375,1.0,1.0,0.882352941176,1.0,0.933333333333,0.9375,0.923076923077,1.0,0.9375,10,15,16,12,14,17,10,0,0,0,0,0,0,14,0,1,0,0,0,1,15,0,0,0,0,0,0,12,0,0,0,0,0,0,14,0,0,0,1,1,0,15
1,2,6,0.678571428571,0.4,1.0,0.818181818182,0.7,0.416666666667,0.647058823529,0.666666666667,0.933333333333,0.45,0.666666666667,0.5,0.916666666667,0.5,0.965517241379,0.58064516129,0.682926829268,0.454545454545,0.758620689655,6,15,20,21,10,12,4,0,2,0,0,0,0,14,0,1,0,0,5,0,9,0,0,6,0,0,0,14,7,0,0,0,0,5,5,0,1,0,0,0,0,11
1,2,1,0.630952380952,0.857142857143,1.0,0.619047619048,0.473684210526,0.416666666667,0.666666666667,0.857142857143,0.75,0.722222222222,0.5625,0.384615384615,0.533333333333,0.857142857143,0.857142857143,0.666666666667,0.514285714286,0.4,0.592592592593,14,8,18,16,13,15,12,0,2,0,0,0,0,6,0,0,1,1,2,0,13,2,0,1,0,0,2,9,5,0,0,0,0,6,5,2,0,0,4,2,1,8
1,2,5,0.583333333333,0.769230769231,1.0,0.470588235294,0.529411764706,0.555555555556,0.3125,0.909090909091,0.923076923077,0.533333333333,0.529411764706,0.416666666667,0.3125,0.833333333333,0.96,0.5,0.529411764706,0.47619047619,0.3125,11,13,15,17,12,16,10,0,1,0,0,0,0,12,0,0,0,1,2,0,8,2,0,3,0,0,1,9,2,5,0,0,2,3,5,2,1,0,5,3,2,5
1,3,0,0.964285714286,1.0,0.916666666667,1.0,0.875,1.0,1.0,1.0,0.916666666667,1.0,1.0,0.928571428571,0.9375,1.0,0.916666666667,1.0,0.933333333333,0.962962962963,0.967741935484,10,12,18,14,14,16,10,0,0,0,0,0,0,11,0,1,0,0,0,0,18,0,0,0,0,0,0,14,0,0,0,1,0,0,13,0,0,0,0,1,0,15
1,3,6,0.869047619048,1.0,1.0,0.75,0.882352941176,0.909090909091,0.625,1.0,1.0,0.833333333333,0.9375,0.909090909091,0.454545454545,1.0,1.0,0.789473684211,0.909090909091,0.909090909091,0.526315789474,10,18,18,16,11,11,10,0,0,0,0,0,0,18,0,0,0,0,0,0,15,0,0,3,0,0,0,15,1,0,0,0,0,1,10,0,0,0,5,1,0,5
1,3,1,0.785714285714,0.636363636364,1.0,0.631578947368,0.846153846154,1.0,0.642857142857,1.0,1.0,0.857142857143,0.733333333333,0.714285714286,0.529411764706,0.777777777778,1.0,0.727272727273,0.785714285714,0.833333333333,0.58064516129,7,17,14,15,14,17,7,0,0,0,0,0,0,17,0,0,0,0,0,0,12,1,0,1,0,0,0,11,0,4,4,0,0,0,10,0,0,0,7,1,0,9
1,3,5,0.630952380952,0.636363636364,1.0,0.35,0.538461538462,0.8,0.727272727273,1.0,1.0,0.636363636364,0.5,0.333333333333,0.4,0.777777777778,1.0,0.451612903226,0.518518518519,0.470588235294,0.516129032258,14,13,11,14,12,20,14,0,0,0,0,0,0,13,0,0,0,0,0,0,7,3,0,1,0,0,5,7,1,1,7,0,0,0,4,1,1,0,8,3,0,8
1,4,0,0.97619047619,1.0,1.0,0.916666666667,1.0,1.0,0.944444444444,0.916666666667,1.0,0.916666666667,1.0,1.0,1.0,0.95652173913,1.0,0.916666666667,1.0,1.0,0.971428571429,12,14,12,14,15,17,11,0,1,0,0,0,0,14,0,0,0,0,0,0,11,0,0,1,0,0,0,14,0,0,0,0,0,0,15,0,0,0,0,0,0,17
1,4,6,0.857142857143,1.0,1.0,0.722222222222,0.809523809524,1.0,0.8125,0.833333333333,1.0,0.764705882353,1.0,0.666666666667,0.8125,0.909090909091,1.0,0.742857142857,0.894736842105,0.8,0.8125,12,13,17,17,9,16,10,0,2,0,0,0,0,13,0,0,0,0,0,0,13,1,0,3,0,0,0,17,0,0,0,0,0,3,6,0,0,0,3,0,0,13
1,4,1,0.75,1.0,1.0,0.666666666667,0.533333333333,0.888888888889,0.642857142857,0.833333333333,1.0,0.8,0.8,0.571428571429,0.5625,0.909090909091,1.0,0.727272727273,0.64,0.695652173913,0.6,12,12,20,10,14,16,10,0,1,0,0,1,0,12,0,0,0,0,0,0,16,1,0,3,0,0,2,8,0,0,0,0,0,5,8,1,0,0,5,1,1,9
1,4,5,0.642857142857,0.625,1.0,0.555555555556,0.6,0.583333333333,0.5625,1.0,0.923076923077,0.5,0.428571428571,0.583333333333,0.6,0.769230769231,0.96,0.526315789474,0.5,0.583333333333,0.58064516129,10,13,20,14,12,15,10,0,0,0,0,0,0,12,0,0,0,1,6,0,10,0,0,4,0,0,2,6,4,2,0,0,3,2,7,0,0,0,3,2,1,9
1,5,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,17,16,9,17,14,11,0,0,0,0,0,0,17,0,0,0,0,0,0,16,0,0,0,0,0,0,9,0,0,0,0,0,0,17,0,0,0,0,0,0,14
1,5,6,0.857142857143,1.0,1.0,0.875,0.941176470588,1.0,0.565217391304,1.0,0.785714285714,0.5,1.0,1.0,0.866666666667,1.0,0.88,0.636363636364,0.969696969697,1.0,0.684210526316,11,14,14,16,14,15,11,0,0,0,0,0,0,11,0,0,0,3,0,0,7,0,0,7,0,0,0,16,0,0,0,0,0,0,14,0,0,0,1,1,0,13
1,5,1,0.761904761905,0.941176470588,1.0,0.466666666667,0.714285714286,0.857142857143,0.7,1.0,0.875,0.583333333333,1.0,0.857142857143,0.368421052632,0.969696969697,0.933333333333,0.518518518519,0.833333333333,0.857142857143,0.48275862069,16,8,12,15,14,19,16,0,0,0,0,0,0,7,0,0,1,0,1,0,7,0,1,3,0,0,0,15,0,0,0,0,0,2,12,0,0,0,8,4,0,7
1,5,5,0.678571428571,0.923076923077,1.0,0.521739130435,0.916666666667,0.4,0.466666666667,1.0,0.846153846154,0.6,0.611111111111,0.666666666667,0.466666666667,0.96,0.916666666667,0.558139534884,0.733333333333,0.5,0.466666666667,12,13,20,18,6,15,12,0,0,0,0,0,0,11,0,0,1,1,0,0,12,1,1,6,0,0,4,11,3,0,1,0,0,0,4,1,0,0,7,0,1,7
1,6,0,0.952380952381,1.0,1.0,0.9,0.9375,1.0,0.933333333333,0.909090909091,1.0,1.0,0.9375,0.928571428571,0.933333333333,0.952380952381,1.0,0.947368421053,0.9375,0.962962962963,0.933333333333,11,10,18,16,14,15,10,0,1,0,0,0,0,10,0,0,0,0,0,0,18,0,0,0,0,0,0,15,0,1,0,0,0,1,13,0,0,0,1,0,0,14
1,6,6,0.845238095238,1.0,1.0,0.764705882353,0.888888888889,0.875,0.625,1.0,0.904761904762,0.722222222222,0.941176470588,0.875,0.714285714286,1.0,0.95,0.742857142857,0.914285714286,0.875,0.666666666667,6,21,18,17,8,14,6,0,0,0,0,0,0,19,0,0,0,2,0,0,13,1,0,4,0,0,0,16,1,0,0,0,0,1,7,0,0,0,4,0,0,10
1,6,1,0.857142857143,1.0,1.0,0.722222222222,0.928571428571,0.909090909091,0.722222222222,0.888888888889,0.9375,0.866666666667,0.764705882353,0.833333333333,0.866666666667,0.941176470588,0.967741935484,0.787878787879,0.838709677419,0.869565217391,0.787878787879,9,16,15,17,12,15,8,0,1,0,0,0,0,15,0,0,0,1,0,0,13,0,0,2,0,0,2,13,1,1,0,0,0,1,10,1,0,0,2,0,0,13
1,6,5,0.75,1.0,1.0,0.666666666667,0.625,0.454545454545,0.7,1.0,0.947368421053,0.857142857143,0.384615384615,0.714285714286,0.5,1.0,0.972972972973,0.75,0.47619047619,0.555555555556,0.583333333333,10,19,21,13,7,14,10,0,0,0,0,0,0,18,0,0,0,1,0,0,18,0,1,2,0,0,4,5,4,0,0,0,1,1,5,0,0,0,4,2,1,7
2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,19,16,14,10,16,9,0,0,0,0,0,0,19,0,0,0,0,0,0,16,0,0,0,0,0,0,14,0,0,0,0,0,0,10,0,0,0,0,0,0,16
2,0,6,0.75,1.0,0.736842105263,0.769230769231,0.619047619048,0.857142857143,0.75,0.875,1.0,1.0,0.928571428571,0.4,0.230769230769,0.933333333333,0.848484848485,0.869565217391,0.742857142857,0.545454545455,0.352941176471,8,14,20,14,15,13,7,1,0,0,0,0,0,14,0,0,0,0,0,0,20,0,0,0,0,0,0,13,1,0,0,0,0,8,6,1,0,4,6,0,0,3
2,0,1,0.714285714286,0.833333333333,1.0,0.625,0.615384615385,0.6,0.666666666667,0.833333333333,1.0,0.882352941176,0.470588235294,0.5,0.615384615385,0.833333333333,1.0,0.731707317073,0.533333333333,0.545454545455,0.64,12,13,17,17,12,13,10,0,0,0,2,0,0,13,0,0,0,0,0,0,15,2,0,0,0,0,6,8,0,3,2,0,2,1,6,1,0,0,1,2,2,8
2,0,5,0.714285714286,0.692307692308,1.0,0.473684210526,0.666666666667,0.875,0.7,1.0,0.9375,0.692307692308,0.428571428571,0.5,0.777777777778,0.818181818182,0.967741935484,0.5625,0.521739130435,0.636363636364,0.736842105263,9,16,13,14,14,18,9,0,0,0,0,0,1,15,0,0,0,0,0,0,9,2,0,2,0,0,6,6,0,2,3,0,2,0,7,2,0,0,2,1,1,14
2,1,0,0.964285714286,1.0,0.933333333333,0.9375,0.933333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.857142857143,1.0,0.965517241379,0.967741935484,0.965517241379,1.0,0.923076923077,11,14,15,14,9,21,11,0,0,0,0,0,0,14,0,0,0,0,0,0,15,0,0,0,0,0,0,14,0,0,0,0,0,0,9,0,0,1,1,1,0,18
2,1,6,0.845238095238,1.0,0.933333333333,0.809523809524,1.0,1.0,0.5,1.0,0.823529411765,0.772727272727,1.0,0.777777777778,0.727272727273,1.0,0.875,0.790697674419,1.0,0.875,0.592592592593,12,17,22,13,9,11,12,0,0,0,0,0,0,14,0,0,0,3,0,1,17,0,0,4,0,0,0,13,0,0,0,0,1,0,7,1,0,0,3,0,0,8
