device,feature,clf,accuracy,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
3,1,0,0.9125,1.0,0.8125,0.9,0.933333333333,0.818181818182,1.0,1.0,0.8125,1.0,0.933333333333,1.0,0.8125,1.0,0.8125,0.947368421053,0.933333333333,0.9,0.896551724138,15,16,9,15,9,16,15,0,0,0,0,0,0,13,1,0,2,0,0,0,9,0,0,0,0,1,0,14,0,0,0,0,0,0,9,0,0,2,0,1,0,13
3,1,1,0.7,1.0,0.928571428571,0.75,0.304347826087,0.857142857143,0.761904761905,0.916666666667,0.764705882353,0.15,0.875,0.857142857143,1.0,0.95652173913,0.838709677419,0.25,0.451612903226,0.857142857143,0.864864864865,12,17,20,8,7,16,11,0,0,0,1,0,0,13,0,0,0,4,0,0,3,16,0,1,0,0,1,7,0,0,0,1,0,0,6,0,0,0,0,0,0,16
3,1,2,0.9375,1.0,0.9375,1.0,0.833333333333,1.0,0.875,1.0,0.882352941176,0.9375,1.0,0.9,0.933333333333,1.0,0.909090909091,0.967741935484,0.909090909091,0.947368421053,0.903225806452,12,17,16,10,10,15,12,0,0,0,0,0,0,15,0,1,0,1,0,1,15,0,0,0,0,0,0,10,0,0,0,0,0,0,9,1,0,0,0,1,0,14
3,1,3,0.6875,1.0,0.833333333333,0.285714285714,0.333333333333,0.722222222222,0.769230769231,0.7,0.714285714286,0.4,0.1,1.0,0.869565217391,0.823529411765,0.769230769231,0.333333333333,0.153846153846,0.838709677419,0.816326530612,10,14,10,10,13,23,7,0,0,0,3,0,0,10,2,0,1,1,0,0,4,2,0,4,0,1,7,1,0,1,0,0,0,0,13,0,0,1,1,0,1,20
3,2,0,0.85,0.833333333333,1.0,0.9375,0.5,0.777777777778,0.888888888889,0.909090909091,0.681818181818,0.882352941176,0.833333333333,1.0,0.941176470588,0.869565217391,0.810810810811,0.909090909091,0.625,0.875,0.914285714286,11,22,17,6,7,17,10,0,1,0,0,0,0,15,0,4,2,1,1,0,15,0,0,1,1,0,0,5,0,0,0,0,0,0,7,0,0,0,0,1,0,16
3,2,1,0.55,0.0,1.0,0.444444444444,0.545454545455,0.9,0.464285714286,0.0,0.210526315789,0.8,0.6,1.0,0.764705882353,0.0,0.347826086957,0.571428571429,0.571428571429,0.947368421053,0.577777777778,10,19,15,10,9,17,0,0,3,2,0,5,0,4,6,1,1,7,0,0,12,0,0,3,0,0,4,6,0,0,0,0,0,0,9,0,0,0,2,2,0,13
3,2,2,0.925,0.909090909091,0.9,1.0,1.0,0.923076923077,0.888888888889,0.909090909091,0.857142857143,0.916666666667,1.0,1.0,0.941176470588,0.909090909091,0.878048780488,0.95652173913,1.0,0.96,0.914285714286,11,21,12,7,12,17,10,1,0,0,0,0,0,18,0,0,1,2,1,0,11,0,0,0,0,0,0,7,0,0,0,0,0,0,12,0,0,1,0,0,0,16
3,2,3,0.325,0.0,0.8,0.4,0.2,0.888888888889,0.285714285714,0.0,0.285714285714,0.105263157895,0.833333333333,1.0,0.117647058824,0.0,0.421052631579,0.166666666667,0.322580645161,0.941176470588,0.166666666667,10,14,19,12,8,17,0,0,0,8,0,2,0,4,1,7,1,1,1,0,2,14,0,2,1,0,1,10,0,0,0,0,0,0,8,0,2,1,1,11,0,2
0,0,0,0.6375,0.6,0.916666666667,0.631578947368,0.555555555556,0.818181818182,0.421052631579,0.75,0.647058823529,0.6,0.333333333333,1.0,0.727272727273,0.666666666667,0.758620689655,0.615384615385,0.416666666667,0.9,0.533333333333,8,17,20,15,9,11,6,0,1,0,0,1,1,11,0,0,1,4,1,1,12,4,0,2,0,0,6,5,0,4,0,0,0,0,9,0,2,0,0,0,1,8
0,0,1,0.4375,1.0,0.75,0.25641025641,0.0,1.0,0.409090909091,0.6,0.529411764706,0.833333333333,0.0,0.125,0.391304347826,0.75,0.620689655172,0.392156862745,0.0,0.222222222222,0.4,10,17,12,10,8,23,6,0,3,0,0,1,0,9,5,0,0,3,0,1,10,0,0,1,0,1,5,0,0,4,0,0,3,0,1,4,0,1,13,0,0,9
