0,1,0,0,0.8875,0.909090909091,0.7,0.882352941176,1.0,1.0,1.0,0.909090909091,1.0,1.0,0.533333333333,0.9,1.0,0.909090909091,0.823529411765,0.9375,0.695652173913,0.947368421053,1.0,11,14,15,15,10,15,10,0,1,0,0,0,0,14,0,0,0,0,0,0,15,0,0,0,1,5,1,8,0,0,0,1,0,0,9,0,0,0,0,0,0,15
0,1,0,1,0.175,0.0,0.175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.297872340426,0.0,0.0,0.0,0.0,8,14,17,8,10,23,0,8,0,0,0,0,0,14,0,0,0,0,0,17,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,23,0,0,0,0
0,1,0,2,0.8,0.75,0.944444444444,0.571428571429,1.0,1.0,0.928571428571,1.0,0.85,0.75,0.1,1.0,1.0,0.857142857143,0.894736842105,0.648648648649,0.181818181818,1.0,0.962962962963,15,20,16,10,6,13,15,0,0,0,0,0,1,17,1,0,0,1,4,0,12,0,0,0,0,1,8,1,0,0,0,0,0,0,6,0,0,0,0,0,0,13
0,1,0,3,0.1625,0.164556962025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.282608695652,0.0,0.0,0.0,0.0,0.0,13,16,11,13,8,19,13,0,0,0,0,0,15,0,0,0,0,1,11,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,19,0,0,0,0,0
0,1,1,0,0.625,0.0,0.6875,0.382352941176,0.692307692308,1.0,1.0,0.0,0.785714285714,1.0,1.0,0.615384615385,0.6,0.0,0.733333333333,0.553191489362,0.818181818182,0.761904761905,0.75,16,14,13,9,13,15,0,0,15,1,0,0,0,11,0,3,0,0,0,0,13,0,0,0,0,0,0,9,0,0,0,5,0,0,8,0,0,0,6,0,0,9
0,1,1,1,0.1375,0.1375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.241758241758,0.0,0.0,0.0,0.0,0.0,11,19,16,10,5,19,11,0,0,0,0,0,19,0,0,0,0,0,16,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,19,0,0,0,0,0
0,1,1,2,0.3,0.0,0.0,0.21875,0.625,0.0,0.0,0.0,0.0,1.0,0.909090909091,0.0,0.0,0.0,0.0,0.358974358974,0.740740740741,0.0,0.0,16,13,14,11,12,14,0,0,12,4,0,0,0,0,11,2,0,0,0,0,14,0,0,0,0,0,1,10,0,0,0,0,12,0,0,0,0,0,14,0,0,0
0,1,1,3,0.1,0.0,0.0,0.0,0.0,0.0886075949367,1.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.162790697674,0.0952380952381,16,13,12,12,7,20,0,0,0,0,16,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,7,0,0,0,0,0,19,1
0,1,2,0,0.8375,0.888888888889,0.590909090909,0.894736842105,0.0,1.0,0.941176470588,0.888888888889,0.8125,0.944444444444,0.0,1.0,1.0,0.888888888889,0.684210526316,0.918918918919,0.0,1.0,0.969696969697,9,16,18,8,13,16,8,1,0,0,0,0,0,13,2,0,0,1,1,0,17,0,0,0,0,8,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,16
0,1,2,1,0.1375,0.0,0.1375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.241758241758,0.0,0.0,0.0,0.0,16,11,13,12,9,19,0,16,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,9,0,0,0,0,0,19,0,0,0,0
0,1,2,2,0.6875,0.916666666667,1.0,1.0,0.5,0.0,0.6,1.0,0.666666666667,0.375,0.857142857143,0.0,1.0,0.95652173913,0.8,0.545454545455,0.631578947368,0.0,0.75,11,12,16,14,9,18,11,0,0,0,0,0,0,8,0,3,0,1,1,0,6,9,0,0,0,0,0,12,0,2,0,0,0,0,0,9,0,0,0,0,0,18
0,1,2,3,0.1625,0.0,0.0,0.24,0.0,0.037037037037,0.0,0.0,0.0,0.631578947368,0.0,0.2,0.0,0.0,0.0,0.347826086957,0.0,0.0625,0.0,14,13,19,11,5,18,0,0,8,1,5,0,0,0,7,0,6,0,0,0,12,1,6,0,0,0,7,0,4,0,0,0,4,0,1,0,0,0,12,1,5,0
0,2,0,0,0.9375,1.0,0.941176470588,0.952380952381,0.75,1.0,1.0,0.777777777778,0.941176470588,1.0,1.0,0.875,0.941176470588,0.875,0.941176470588,0.975609756098,0.857142857143,0.933333333333,0.969696969697,9,17,20,9,8,17,7,0,1,1,0,0,0,16,0,1,0,0,0,0,20,0,0,0,0,0,0,9,0,0,0,1,0,0,7,0,0,0,0,1,0,16
