device,feature,clf,accuracy,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,2,1,0.7125,0.65,0.692307692308,0.733333333333,0.545454545455,0.857142857143,0.857142857143,0.722222222222,0.75,0.611111111111,0.545454545455,0.857142857143,0.857142857143,0.684210526316,0.72,0.666666666667,0.545454545455,0.857142857143,0.857142857143,18,12,18,11,7,14,13,2,1,1,0,1,1,9,1,0,1,0,2,0,11,4,0,1,3,0,2,6,0,0,0,1,0,0,6,0,1,1,0,0,0,12
0,2,5,0.6625,0.625,0.857142857143,0.6875,0.727272727273,0.461538461538,0.705882352941,1.0,0.333333333333,0.6875,0.5,1.0,0.857142857143,0.769230769231,0.48,0.6875,0.592592592593,0.631578947368,0.774193548387,10,18,16,16,6,14,10,0,0,0,0,0,2,6,1,0,6,3,0,0,11,3,0,2,3,1,4,8,0,0,0,0,0,0,6,0,1,0,0,0,1,12
0,3,0,0.95,1.0,1.0,0.944444444444,0.75,1.0,1.0,1.0,0.857142857143,1.0,0.9,1.0,0.944444444444,1.0,0.923076923077,0.971428571429,0.818181818182,1.0,0.971428571429,16,14,17,10,5,18,16,0,0,0,0,0,0,12,0,2,0,0,0,0,17,0,0,0,0,0,1,9,0,0,0,0,0,0,5,0,0,0,0,1,0,17
0,3,6,0.775,1.0,1.0,0.428571428571,0.6,1.0,0.655172413793,1.0,0.411764705882,0.428571428571,0.6,1.0,1.0,1.0,0.583333333333,0.428571428571,0.6,1.0,0.791666666667,15,17,7,10,12,19,15,0,0,0,0,0,0,7,0,1,0,9,0,0,3,3,0,1,0,0,4,6,0,0,0,0,0,0,12,0,0,0,0,0,0,19
0,3,1,0.7625,1.0,0.9,0.619047619048,0.7,0.8,0.6875,0.928571428571,0.642857142857,0.764705882353,0.4375,1.0,1.0,0.962962962963,0.75,0.684210526316,0.538461538462,0.888888888889,0.814814814815,14,14,17,16,8,11,13,0,0,0,1,0,0,9,0,0,1,4,0,0,13,3,0,1,0,1,8,7,0,0,0,0,0,0,8,0,0,0,0,0,0,11
0,3,5,0.625,0.833333333333,1.0,0.333333333333,0.6,0.75,0.615384615385,0.769230769231,0.75,0.8,0.352941176471,0.692307692308,0.533333333333,0.8,0.857142857143,0.470588235294,0.444444444444,0.72,0.571428571429,13,12,10,17,13,15,10,0,0,0,3,0,0,9,1,1,0,1,0,0,8,2,0,0,0,0,9,6,0,2,2,0,0,0,9,2,0,0,6,1,0,8
0,4,0,0.9375,1.0,0.9,1.0,0.727272727273,1.0,1.0,1.0,0.9,1.0,0.888888888889,0.923076923077,0.9375,1.0,0.9,1.0,0.8,0.96,0.967741935484,11,20,11,9,13,16,11,0,0,0,0,0,0,18,0,2,0,0,0,0,11,0,0,0,0,1,0,8,0,0,0,1,0,0,12,0,0,0,0,1,0,15
0,4,6,0.725,1.0,0.727272727273,0.714285714286,0.5,0.733333333333,0.777777777778,0.666666666667,0.533333333333,0.666666666667,0.636363636364,0.916666666667,0.933333333333,0.8,0.615384615385,0.689655172414,0.56,0.814814814815,0.848484848485,12,15,15,11,12,15,8,1,0,3,0,0,0,8,0,1,4,2,0,0,10,3,0,2,0,0,4,7,0,0,0,1,0,0,11,0,0,1,0,0,0,14
0,4,1,0.85,0.846153846154,0.941176470588,0.866666666667,0.615384615385,1.0,0.857142857143,0.733333333333,0.761904761905,0.928571428571,1.0,0.888888888889,0.923076923077,0.785714285714,0.842105263158,0.896551724138,0.761904761905,0.941176470588,0.888888888889,15,21,14,8,9,13,11,0,0,3,0,1,2,16,1,1,0,1,0,0,13,1,0,0,0,0,0,8,0,0,0,1,0,0,8,0,0,0,1,0,0,12
0,4,5,0.725,0.6,0.916666666667,0.625,0.7,0.7,0.772727272727,0.857142857143,0.647058823529,0.666666666667,0.538461538462,0.875,0.85,0.705882352941,0.758620689655,0.645161290323,0.608695652174,0.777777777778,0.809523809524,7,17,15,13,8,20,6,0,0,1,0,0,0,11,1,1,2,2,1,0,10,1,0,3,2,0,4,7,0,0,1,0,0,0,7,0,0,1,1,0,1,17
0,5,0,0.9625,1.0,1.0,0.947368421053,0.909090909091,1.0,0.928571428571,1.0,0.909090909091,1.0,0.909090909091,1.0,1.0,1.0,0.952380952381,0.972972972973,0.909090909091,1.0,0.962962962963,9,22,18,11,7,13,9,0,0,0,0,0,0,20,0,1,0,1,0,0,18,0,0,0,0,0,1,10,0,0,0,0,0,0,7,0,0,0,0,0,0,13
0,5,6,0.725,1.0,0.785714285714,0.588235294118,0.428571428571,0.857142857143,0.823529411765,0.916666666667,0.6875,0.666666666667,0.5,1.0,0.736842105263,0.95652173913,0.733333333333,0.625,0.461538461538,0.923076923077,0.777777777778,12,16,15,12,6,19,11,0,0,1,0,0,0,11,0,3,1,1,0,0,10,4,0,1,0,0,5,6,0,1,0,0,0,0,6,0,0,3,2,0,0,14
0,5,1,0.8875,0.9,1.0,0.857142857143,0.733333333333,1.0,0.894736842105,1.0,0.9,0.75,0.916666666667,0.8,0.944444444444,0.947368421053,0.947368421053,0.8,0.814814814815,0.888888888889,0.918918918919,9,20,16,12,5,18,9,0,0,0,0,0,0,18,0,1,0,1,0,0,12,3,0,1,0,0,1,11,0,0,1,0,0,0,4,0,0,0,1,0,0,17
0,5,5,0.7875,0.933333333333,1.0,0.678571428571,0.666666666667,0.857142857143,0.8125,1.0,0.625,0.863636363636,0.428571428571,0.857142857143,0.866666666667,0.965517241379,0.769230769231,0.76,0.521739130435,0.857142857143,0.838709677419,14,8,22,14,7,15,14,0,0,0,0,0,0,5,0,0,0,3,0,0,19,3,0,0,0,0,8,6,0,0,1,0,0,0,6,0,0,0,1,0,1,13
0,6,0,0.9625,1.0,0.952380952381,0.916666666667,1.0,1.0,0.95,1.0,0.909090909091,1.0,1.0,1.0,0.95,1.0,0.93023255814,0.95652173913,1.0,1.0,0.95,10,22,11,11,6,20,10,0,0,0,0,0,0,20,1,0,0,1,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,6,0,0,1,0,0,0,19
0,6,6,0.825,1.0,1.0,0.631578947368,0.5,1.0,0.9375,0.9375,0.666666666667,0.857142857143,0.461538461538,1.0,1.0,0.967741935484,0.8,0.727272727273,0.48,1.0,0.967741935484,16,12,14,13,10,15,15,0,0,1,0,0,0,8,0,4,0,0,0,0,12,1,0,1,0,0,7,6,0,0,0,0,0,0,10,0,0,0,0,0,0,15
0,6,1,0.8875,1.0,0.941176470588,0.8125,0.75,1.0,0.857142857143,1.0,0.888888888889,0.764705882353,0.75,0.875,1.0,1.0,0.914285714286,0.787878787879,0.75,0.933333333333,0.923076923077,11,18,17,8,8,18,11,0,0,0,0,0,0,16,1,0,0,1,0,0,13,2,0,2,0,0,2,6,0,0,0,1,0,0,7,0,0,0,0,0,0,18
0,6,5,0.8,1.0,1.0,0.7,0.636363636364,0.888888888889,0.615384615385,0.941176470588,0.785714285714,0.736842105263,0.5,1.0,1.0,0.969696969697,0.88,0.717948717949,0.56,0.941176470588,0.761904761905,17,14,19,14,8,8,16,0,0,0,0,1,0,11,0,1,1,1,0,0,14,3,0,2,0,0,6,7,0,1,0,0,0,0,8,0,0,0,0,0,0,8
