device,feature,clf,accuracy,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,2,2,0.875,1.0,0.941176470588,0.8,0.571428571429,0.9,0.894736842105,0.857142857143,0.727272727273,1.0,0.666666666667,1.0,1.0,0.923076923077,0.820512820513,0.888888888889,0.615384615385,0.947368421053,0.944444444444,14,22,12,6,9,17,12,0,2,0,0,0,0,16,0,3,1,2,0,0,12,0,0,0,0,1,1,4,0,0,0,0,0,0,9,0,0,0,0,0,0,17
0,2,3,0.5,0.461538461538,0.3,0.615384615385,0.454545454545,0.444444444444,0.785714285714,0.6,0.461538461538,0.533333333333,0.416666666667,0.5,0.5,0.521739130435,0.363636363636,0.571428571429,0.434782608696,0.470588235294,0.611111111111,10,13,15,12,8,22,6,1,0,2,0,1,1,6,0,0,5,1,0,2,8,4,0,1,5,1,1,5,0,0,0,4,0,0,4,0,1,6,4,0,0,11
1,0,0,0.925,1.0,0.75,1.0,0.857142857143,1.0,0.947368421053,0.866666666667,0.75,0.941176470588,1.0,1.0,1.0,0.928571428571,0.75,0.969696969697,0.923076923077,1.0,0.972972972973,15,12,17,12,6,18,13,2,0,0,0,0,0,9,0,2,0,1,0,1,16,0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,0,0,18
1,0,1,0.775,0.583333333333,0.75,1.0,0.625,1.0,0.857142857143,0.777777777778,0.75,0.705882352941,0.909090909091,0.428571428571,0.9,0.666666666667,0.75,0.827586206897,0.740740740741,0.6,0.878048780488,9,16,17,11,7,20,7,0,0,2,0,0,2,12,0,1,0,1,0,2,12,3,0,0,0,0,0,10,0,1,2,1,0,0,3,1,1,1,0,0,0,18
1,0,2,0.825,0.777777777778,0.8125,1.0,0.533333333333,0.857142857143,0.947368421053,0.875,0.722222222222,0.7,0.8,1.0,1.0,0.823529411765,0.764705882353,0.823529411765,0.64,0.923076923077,0.972972972973,8,18,20,10,6,18,7,1,0,0,0,0,2,13,0,1,1,1,0,0,14,6,0,0,0,2,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,18
1,0,3,0.4375,0.294117647059,0.266666666667,0.5,0.533333333333,0.666666666667,0.533333333333,0.714285714286,0.266666666667,0.315789473684,0.666666666667,0.307692307692,0.571428571429,0.416666666667,0.266666666667,0.387096774194,0.592592592593,0.421052631579,0.551724137931,7,15,19,12,13,14,5,0,1,0,0,1,2,4,3,2,2,2,1,9,6,3,0,0,3,0,1,8,0,0,4,1,0,0,4,4,2,1,1,2,0,8
1,1,0,0.95,1.0,0.904761904762,1.0,0.916666666667,1.0,0.947368421053,1.0,0.904761904762,0.916666666667,1.0,1.0,0.947368421053,1.0,0.904761904762,0.95652173913,0.95652173913,1.0,0.947368421053,8,21,12,11,9,19,8,0,0,0,0,0,0,19,0,1,0,1,0,1,11,0,0,0,0,0,0,11,0,0,0,0,0,0,9,0,0,1,0,0,0,18
1,1,1,0.8,0.461538461538,0.941176470588,0.666666666667,1.0,0.75,1.0,1.0,1.0,1.0,0.363636363636,0.272727272727,0.954545454545,0.631578947368,0.969696969697,0.8,0.533333333333,0.4,0.976744186047,6,16,14,11,11,22,6,0,0,0,0,0,0,16,0,0,0,0,0,0,14,0,0,0,0,0,7,4,0,0,7,1,0,0,3,0,0,0,0,0,1,21
1,1,2,0.875,1.0,0.846153846154,0.764705882353,0.833333333333,0.909090909091,0.923076923077,0.933333333333,0.785714285714,0.866666666667,0.769230769231,1.0,0.923076923077,0.965517241379,0.814814814815,0.8125,0.8,0.952380952381,0.923076923077,15,14,15,13,10,13,14,1,0,0,0,0,0,11,1,0,1,1,0,0,13,2,0,0,0,0,3,10,0,0,0,0,0,0,10,0,0,1,0,0,0,12
1,1,3,0.6,1.0,0.769230769231,0.583333333333,0.0,1.0,0.37037037037,0.818181818182,0.526315789474,0.777777777778,0.0,0.625,0.769230769231,0.9,0.625,0.666666666667,0.0,0.769230769231,0.5,11,19,18,11,8,13,9,0,1,0,0,1,0,10,0,0,0,9,0,0,14,2,0,2,0,0,9,0,0,2,0,0,0,0,5,3,0,3,0,0,0,10
1,2,0,0.9375,0.916666666667,0.916666666667,0.85,1.0,1.0,1.0,0.916666666667,0.916666666667,0.944444444444,0.909090909091,0.857142857143,1.0,0.916666666667,0.916666666667,0.894736842105,0.952380952381,0.923076923077,1.0,12,12,18,11,7,20,11,0,1,0,0,0,0,11,1,0,0,0,1,0,17,0,0,0,0,0,1,10,0,0,0,1,0,0,6,0,0,0,0,0,0,20
1,2,1,0.625,0.0,0.833333333333,0.342105263158,0.0,0.846153846154,1.0,0.0,0.666666666667,0.866666666667,0.0,1.0,1.0,0.0,0.740740740741,0.490566037736,0.0,0.916666666667,1.0,12,15,15,11,11,16,0,0,12,0,0,0,0,10,3,0,2,0,0,1,13,1,0,0,0,1,10,0,0,0,0,0,0,0,11,0,0,0,0,0,0,16
