source,target,feature,clf,accuracy,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,1,3,1,0.1625,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.279569892473,0.0,0.0,0.0,0.0,17,13,12,13,9,16,0,17,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,9,0,0,0,0,0,16,0,0,0,0
0,1,3,2,0.4625,0.333333333333,0.36,1.0,0.857142857143,0.538461538462,0.333333333333,0.333333333333,0.75,0.416666666667,0.666666666667,0.583333333333,0.260869565217,0.333333333333,0.486486486486,0.588235294118,0.75,0.56,0.292682926829,12,12,12,9,12,23,4,8,0,0,0,0,0,9,0,0,2,1,0,0,5,1,0,6,0,0,0,6,0,3,0,3,0,0,7,2,8,5,0,0,4,6
0,1,3,3,0.1625,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.279569892473,0.0,0.0,0.0,0.0,13,13,14,14,7,19,0,13,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,7,0,0,0,0,0,19,0,0,0,0
0,1,4,0,0.875,1.0,1.0,0.857142857143,0.615384615385,0.714285714286,0.954545454545,1.0,0.636363636364,0.923076923077,0.888888888889,1.0,1.0,1.0,0.777777777778,0.888888888889,0.727272727273,0.833333333333,0.976744186047,10,22,13,9,5,21,10,0,0,0,0,0,0,14,1,5,2,0,0,0,12,0,0,1,0,0,1,8,0,0,0,0,0,0,5,0,0,0,0,0,0,21
0,1,4,1,0.1625,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.279569892473,0.0,0.0,0.0,0.0,10,13,14,19,8,16,0,10,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,19,0,0,0,0,0,8,0,0,0,0,0,16,0,0,0,0
0,1,4,2,0.4,0.0,0.3,1.0,0.0,0.28,0.0,0.0,0.857142857143,0.866666666667,0.0,1.0,0.0,0.0,0.444444444444,0.928571428571,0.0,0.4375,0.0,12,14,15,13,7,19,0,12,0,0,0,0,0,12,0,0,0,2,0,2,13,0,0,0,0,13,0,0,0,0,0,0,0,0,7,0,0,1,0,0,18,0
0,1,4,3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.0,0.0,0.0,0.0,0.0,8,17,17,15,7,16,8,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0,0,0,16,0,0,0,0,0
0,1,5,0,0.6,0.75,0.325,0.857142857143,1.0,0.8,1.0,0.5,0.928571428571,0.923076923077,1.0,0.4,0.1,0.6,0.481481481481,0.888888888889,1.0,0.533333333333,0.181818181818,12,14,13,11,10,20,6,5,1,0,0,0,0,13,1,0,0,0,0,1,12,0,0,0,0,0,0,11,0,0,0,6,0,0,4,0,2,15,0,0,1,2
0,1,5,1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,11,16,22,7,5,19,0,11,0,0,0,0,0,16,0,0,0,0,0,22,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,19,0,0,0,0
0,1,5,2,0.825,0.933333333333,0.708333333333,1.0,0.9,0.583333333333,1.0,1.0,1.0,0.842105263158,0.818181818182,1.0,0.25,0.965517241379,0.829268292683,0.914285714286,0.857142857143,0.736842105263,0.4,14,17,19,11,7,12,14,0,0,0,0,0,0,17,0,0,0,0,0,2,16,1,0,0,0,2,0,9,0,0,0,0,0,0,7,0,1,3,0,0,5,3
0,1,5,3,0.175,0.0,0.0,0.177215189873,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.301075268817,0.0,0.0,0.0,17,9,14,11,10,19,0,0,17,0,0,0,0,0,9,0,0,0,0,0,14,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,1,0,18,0,0,0
0,1,6,0,0.8875,1.0,0.681818181818,0.928571428571,1.0,1.0,0.928571428571,0.785714285714,0.9375,1.0,0.909090909091,0.75,0.928571428571,0.88,0.789473684211,0.962962962963,0.952380952381,0.857142857143,0.928571428571,14,16,13,11,12,14,11,3,0,0,0,0,0,15,0,0,0,1,0,0,13,0,0,0,0,0,1,10,0,0,0,3,0,0,9,0,0,1,0,0,0,13
0,1,6,1,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.260869565217,0.0,0.0,0.0,0.0,13,12,15,11,9,20,0,13,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0,20,0,0,0,0
0,1,6,2,0.4625,0.0,0.355555555556,0.777777777778,1.0,0.368421052632,1.0,0.0,1.0,0.5,0.5,0.5,0.0769230769231,0.0,0.524590163934,0.608695652174,0.666666666667,0.424242424242,0.142857142857,11,16,14,12,14,13,0,1,0,0,10,0,0,16,0,0,0,0,0,7,7,0,0,0,0,5,1,6,0,0,0,6,1,0,7,0,0,10,0,0,2,1
0,1,6,3,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,12,10,14,15,12,17,0,12,0,0,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,12,0,0,0,0,0,17,0,0,0,0
0,2,0,0,0.875,0.916666666667,0.727272727273,0.866666666667,0.764705882353,1.0,1.0,0.846153846154,0.666666666667,0.928571428571,1.0,1.0,0.85,0.88,0.695652173913,0.896551724138,0.866666666667,1.0,0.918918918919,13,12,14,13,8,20,11,1,1,0,0,0,0,8,0,4,0,0,1,0,13,0,0,0,0,0,0,13,0,0,0,0,0,0,8,0,0,2,1,0,0,17
0,2,0,1,0.2125,0.0,0.2125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.350515463918,0.0,0.0,0.0,0.0,12,17,14,14,8,15,0,12,0,0,0,0,0,17,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,8,0,0,0,0,0,15,0,0,0,0
0,2,0,2,0.5625,0.857142857143,0.444444444444,0.583333333333,0.272727272727,1.0,0.0,0.4,0.8,0.933333333333,0.272727272727,0.909090909091,0.0,0.545454545455,0.571428571429,0.717948717949,0.272727272727,0.952380952381,0.0,15,15,15,11,11,13,6,1,1,7,0,0,0,12,1,1,0,1,1,0,14,0,0,0,0,0,8,3,0,0,0,1,0,0,10,0,0,13,0,0,0,0
0,2,0,3,0.1625,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.279569892473,0.0,0.0,0.0,0.0,11,13,14,19,7,16,0,11,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,19,0,0,0,0,0,7,0,0,0,0,0,16,0,0,0,0
0,2,1,0,0.375,1.0,0.267857142857,0.666666666667,0.0,1.0,0.285714285714,0.0769230769231,0.9375,0.5,0.0,0.4,0.153846153846,0.142857142857,0.416666666667,0.571428571429,0.0,0.571428571429,0.2,13,16,16,12,10,13,1,12,0,0,0,0,0,15,1,0,0,0,0,8,8,0,0,0,0,5,2,0,0,5,0,6,0,0,4,0,0,10,1,0,0,2
0,2,1,1,0.25,0.4,0.24,0.0,0.0,0.0,0.0,0.2,0.947368421053,0.0,0.0,0.0,0.0,0.266666666667,0.382978723404,0.0,0.0,0.0,0.0,10,19,18,10,9,14,2,8,0,0,0,0,1,18,0,0,0,0,1,17,0,0,0,0,1,9,0,0,0,0,0,9,0,0,0,0,0,14,0,0,0,0
0,2,1,2,0.3625,0.857142857143,0.375,1.0,0.0,1.0,0.137931034483,0.428571428571,1.0,0.0769230769231,0.0,0.5,0.222222222222,0.571428571429,0.545454545455,0.142857142857,0.0,0.666666666667,0.170212765957,14,15,13,14,6,18,6,8,0,0,0,0,0,15,0,0,0,0,0,1,1,0,0,11,0,0,0,0,0,14,0,3,0,0,3,0,1,13,0,0,0,4
0,2,1,3,0.4375,0.769230769231,0.538461538462,1.0,0.0,0.444444444444,0.2,0.625,0.823529411765,0.142857142857,0.0,0.4,0.333333333333,0.689655172414,0.651162790698,0.25,0.0,0.421052631579,0.25,16,17,14,8,10,15,10,1,0,0,2,3,0,14,0,2,0,1,0,3,2,2,0,7,0,2,0,0,2,4,1,0,0,0,4,5,2,6,0,1,1,5
0,2,2,0,0.45,0.0,0.22,0.769230769231,1.0,1.0,0.0,0.0,0.916666666667,0.769230769231,0.625,1.0,0.0,0.0,0.354838709677,0.769230769231,0.769230769231,1.0,0.0,11,12,13,16,5,23,0,10,0,0,0,1,0,11,1,0,0,0,0,3,10,0,0,0,0,4,1,10,0,1,0,0,0,0,5,0,0,22,1,0,0,0
